tract_id,week_offset,treated,n_events,post,site_id
06075000014,14,1,2,1,HR002
06075000014,15,1,1,1,HR002
06075000014,16,1,0,1,HR002
06075000014,17,1,2,1,HR002
06075000014,18,1,2,1,HR002
06075000014,19,1,1,1,HR002
06075000014,20,1,1,1,HR002
06075000014,21,1,2,1,HR002
06075000014,22,1,1,1,HR002
06075000014,23,1,0,1,HR002
06075000014,24,1,1,1,HR002
06075000014,25,1,1,1,HR002
06075000014,26,1,0,1,HR002
06075000016,-12,1,1,0,HR002
06075000016,-11,1,1,0,HR002
06075000016,-10,1,3,0,HR002
06075000016,-9,1,1,0,HR002
06075000016,-8,1,1,0,HR002
06075000016,-7,1,0,0,HR002
06075000016,-6,1,3,0,HR002
06075000016,-5,1,1,0,HR002
06075000016,-4,1,0,0,HR002
06075000016,-3,1,1,0,HR002
06075000016,-2,1,0,0,HR002
06075000016,-1,1,1,0,HR002
06075000016,0,1,0,1,HR002
06075000016,1,1,4,1,HR002
06075000016,2,1,4,1,HR002
06075000016,3,1,1,1,HR002
06075000016,4,1,1,1,HR002
06075000016,5,1,0,1,HR002
06075000016,6,1,2,1,HR002
06075000016,7,1,3,1,HR002
06075000016,8,1,1,1,HR002
06075000016,9,1,0,1,HR002
06075000016,10,1,1,1,HR002
06075000016,11,1,0,1,HR002
06075000016,12,1,2,1,HR002
06075000016,13,1,0,1,HR002
06075000016,14,1,2,1,HR002
06075000016,15,1,0,1,HR002
06075000016,16,1,1,1,HR002
06075000016,17,1,1,1,HR002
06075000016,18,1,1,1,HR002
06075000016,19,1,1,1,HR002
06075000016,20,1,0,1,HR002
06075000016,21,1,2,1,HR002
06075000016,22,1,0,1,HR002
06075000016,23,1,0,1,HR002
06075000016,24,1,3,1,HR002
06075000016,25,1,1,1,HR002
06075000016,26,1,0,1,HR002
06075000043,-12,1,1,0,HR002
06075000043,-11,1,0,0,HR002
06075000043,-10,1,0,0,HR002
06075000043,-9,1,1,0,HR002
06075000043,-8,1,0,0,HR002
06075000043,-7,1,0,0,HR002
06075000043,-6,1,0,0,HR002
06075000043,-5,1,1,0,HR002
06075000043,-4,1,0,0,HR002
06075000043,-3,1,0,0,HR002
06075000043,-2,1,0,0,HR002
06075000043,-1,1,0,0,HR002
06075000043,0,1,0,1,HR002
06075000043,1,1,2,1,HR002
06075000043,2,1,0,1,HR002
06075000043,3,1,1,1,HR002
06075000043,4,1,3,1,HR002
06075000043,5,1,2,1,HR002
06075000043,6,1,0,1,HR002
06075000043,7,1,0,1,HR002
06075000043,8,1,1,1,HR002
06075000043,9,1,3,1,HR002
06075000043,10,1,4,1,HR002
06075000043,11,1,0,1,HR002
06075000043,12,1,2,1,HR002
06075000043,13,1,0,1,HR002
06075000043,14,1,0,1,HR002
06075000043,15,1,1,1,HR002
06075000043,16,1,1,1,HR002
06075000043,17,1,2,1,HR002
06075000043,18,1,3,1,HR002
06075000043,19,1,1,1,HR002
06075000043,20,1,0,1,HR002
06075000043,21,1,1,1,HR002
06075000043,22,1,0,1,HR002
06075000043,23,1,1,1,HR002
06075000043,24,1,2,1,HR002
06075000043,25,1,0,1,HR002
06075000043,26,1,0,1,HR002
06075000048,-12,0,1,0,HR002
06075000048,-11,0,0,0,HR002
06075000048,-10,0,4,0,HR002
06075000048,-9,0,2,0,HR002
06075000048,-8,0,5,0,HR002
06075000048,-7,0,2,0,HR002
06075000048,-6,0,2,0,HR002
06075000048,-5,0,0,0,HR002
06075000048,-4,0,0,0,HR002
06075000048,-3,0,0,0,HR002
06075000048,-2,0,0,0,HR002
06075000048,-1,0,0,0,HR002
06075000048,0,0,0,1,HR002
06075000048,1,0,1,1,HR002
06075000048,2,0,3,1,HR002
06075000048,3,0,2,1,HR002
06075000048,4,0,0,1,HR002
06075000048,5,0,1,1,HR002
06075000048,6,0,0,1,HR002
06075000048,7,0,0,1,HR002
06075000048,8,0,2,1,HR002
06075000048,9,0,0,1,HR002
06075000048,10,0,0,1,HR002
06075000048,11,0,1,1,HR002
06075000048,12,0,0,1,HR002
06075000048,13,0,0,1,HR002
06075000048,14,0,0,1,HR002
06075000048,15,0,0,1,HR002
06075000048,16,0,0,1,HR002
06075000048,17,0,0,1,HR002
06075000048,18,0,0,1,HR002
06075000048,19,0,0,1,HR002
06075000048,20,0,1,1,HR002
06075000048,21,0,0,1,HR002
06075000048,22,0,0,1,HR002
06075000048,23,0,0,1,HR002
06075000048,24,0,0,1,HR002
06075000048,25,0,0,1,HR002
06075000048,26,0,0,1,HR002
06075000034,-12,0,3,0,HR002
06075000034,-11,0,0,0,HR002
06075000034,-10,0,0,0,HR002
06075000034,-9,0,0,0,HR002
06075000034,-8,0,0,0,HR002
06075000034,-7,0,1,0,HR002
06075000034,-6,0,0,0,HR002
06075000034,-5,0,0,0,HR002
06075000034,-4,0,0,0,HR002
06075000034,-3,0,0,0,HR002
06075000034,-2,0,0,0,HR002
06075000034,-1,0,0,0,HR002
06075000034,0,0,0,1,HR002
06075000034,1,0,0,1,HR002
06075000034,2,0,0,1,HR002
06075000034,3,0,0,1,HR002
06075000034,4,0,0,1,HR002
06075000034,5,0,0,1,HR002
06075000034,6,0,0,1,HR002
06075000034,7,0,1,1,HR002
06075000034,8,0,0,1,HR002
06075000034,9,0,2,1,HR002
06075000034,10,0,1,1,HR002
06075000034,11,0,0,1,HR002
06075000034,12,0,0,1,HR002
06075000034,13,0,0,1,HR002
06075000034,14,0,0,1,HR002
06075000034,15,0,0,1,HR002
06075000034,16,0,0,1,HR002
06075000034,17,0,1,1,HR002
06075000034,18,0,3,1,HR002
06075000034,19,0,1,1,HR002
06075000034,20,0,0,1,HR002
06075000034,21,0,0,1,HR002
06075000034,22,0,0,1,HR002
06075000034,23,0,0,1,HR002
06075000034,24,0,0,1,HR002
06075000034,25,0,0,1,HR002
06075000034,26,0,0,1,HR002
06075000017,-12,1,0,0,HR003
06075000017,-11,1,0,0,HR003
06075000017,-10,1,0,0,HR003
06075000017,-9,1,1,0,HR003
06075000017,-8,1,1,0,HR003
06075000017,-7,1,0,0,HR003
06075000017,-6,1,0,0,HR003
06075000017,-5,1,0,0,HR003
06075000017,-4,1,0,0,HR003
06075000017,-3,1,1,0,HR003
06075000017,-2,1,1,0,HR003
06075000017,-1,1,2,0,HR003
06075000017,0,1,0,1,HR003
06075000017,1,1,1,1,HR003
06075000017,2,1,1,1,HR003
06075000017,3,1,1,1,HR003
06075000017,4,1,0,1,HR003
06075000017,5,1,0,1,HR003
06075000017,6,1,1,1,HR003
06075000017,7,1,0,1,HR003
06075000017,8,1,0,1,HR003
06075000017,9,1,0,1,HR003
06075000017,10,1,0,1,HR003
06075000017,11,1,1,1,HR003
06075000017,12,1,0,1,HR003
06075000017,13,1,0,1,HR003
06075000017,14,1,0,1,HR003
06075000017,15,1,0,1,HR003
06075000017,16,1,0,1,HR003
06075000017,17,1,0,1,HR003
06075000017,18,1,0,1,HR003
06075000017,19,1,2,1,HR003
06075000017,20,1,1,1,HR003
06075000017,21,1,0,1,HR003
06075000017,22,1,0,1,HR003
06075000017,23,1,1,1,HR003
06075000017,24,1,0,1,HR003
06075000017,25,1,3,1,HR003
06075000017,26,1,0,1,HR003
06075000018,-12,1,0,0,HR003
06075000018,-11,1,0,0,HR003
06075000018,-10,1,0,0,HR003
06075000018,-9,1,0,0,HR003
06075000018,-8,1,0,0,HR003
06075000018,-7,1,0,0,HR003
06075000018,-6,1,0,0,HR003
06075000018,-5,1,0,0,HR003
06075000018,-4,1,0,0,HR003
06075000018,-3,1,0,0,HR003
06075000018,-2,1,0,0,HR003
06075000018,-1,1,0,0,HR003
06075000018,0,1,0,1,HR003
06075000018,1,1,0,1,HR003
06075000018,2,1,0,1,HR003
06075000018,3,1,1,1,HR003
06075000018,4,1,0,1,HR003
06075000018,5,1,0,1,HR003
06075000018,6,1,1,1,HR003
06075000018,7,1,0,1,HR003
06075000018,8,1,2,1,HR003
06075000018,9,1,0,1,HR003
06075000018,10,1,0,1,HR003
06075000018,11,1,0,1,HR003
06075000018,12,1,0,1,HR003
06075000018,13,1,0,1,HR003
06075000018,14,1,0,1,HR003
06075000018,15,1,0,1,HR003
06075000018,16,1,0,1,HR003
06075000018,17,1,0,1,HR003
06075000018,18,1,0,1,HR003
06075000018,19,1,0,1,HR003
06075000018,20,1,0,1,HR003
06075000018,21,1,0,1,HR003
06075000018,22,1,0,1,HR003
06075000018,23,1,0,1,HR003
06075000018,24,1,0,1,HR003
06075000018,25,1,0,1,HR003
06075000018,26,1,0,1,HR003
06075000019,-12,1,0,0,HR003
06075000019,-11,1,0,0,HR003
06075000019,-10,1,0,0,HR003
06075000019,-9,1,1,0,HR003
06075000019,-8,1,0,0,HR003
06075000019,-7,1,0,0,HR003
06075000019,-6,1,0,0,HR003
06075000019,-5,1,0,0,HR003
06075000019,-4,1,1,0,HR003
06075000019,-3,1,1,0,HR003
06075000019,-2,1,0,0,HR003
06075000019,-1,1,2,0,HR003
06075000019,0,1,1,1,HR003
06075000019,1,1,0,1,HR003
06075000019,2,1,0,1,HR003
06075000019,3,1,1,1,HR003
06075000019,4,1,0,1,HR003
06075000019,5,1,1,1,HR003
06075000019,6,1,1,1,HR003
06075000019,7,1,0,1,HR003
06075000019,8,1,2,1,HR003
06075000019,9,1,1,1,HR003
06075000019,10,1,0,1,HR003
06075000019,11,1,0,1,HR003
06075000019,12,1,0,1,HR003
06075000019,13,1,0,1,HR003
06075000019,14,1,1,1,HR003
06075000019,15,1,0,1,HR003
06075000019,16,1,0,1,HR003
06075000019,17,1,1,1,HR003
06075000019,18,1,1,1,HR003
06075000019,19,1,0,1,HR003
06075000019,20,1,0,1,HR003
06075000019,21,1,0,1,HR003
06075000019,22,1,0,1,HR003
06075000019,23,1,3,1,HR003
06075000019,24,1,0,1,HR003
06075000019,25,1,1,1,HR003
06075000019,26,1,0,1,HR003
06075000020,-12,1,0,0,HR003
06075000020,-11,1,0,0,HR003
06075000020,-10,1,0,0,HR003
06075000020,-9,1,1,0,HR003
06075000020,-8,1,1,0,HR003
06075000020,-7,1,0,0,HR003
06075000020,-6,1,0,0,HR003
06075000020,-5,1,0,0,HR003
06075000020,-4,1,0,0,HR003
06075000020,-3,1,0,0,HR003
06075000020,-2,1,0,0,HR003
06075000020,-1,1,1,0,HR003
06075000020,0,1,0,1,HR003
06075000020,1,1,1,1,HR003
06075000020,2,1,1,1,HR003
06075000020,3,1,0,1,HR003
06075000020,4,1,0,1,HR003
06075000020,5,1,1,1,HR003
06075000020,6,1,0,1,HR003
06075000020,7,1,0,1,HR003
06075000020,8,1,0,1,HR003
06075000020,9,1,0,1,HR003
06075000020,10,1,1,1,HR003
06075000020,11,1,1,1,HR003
06075000020,12,1,0,1,HR003
06075000020,13,1,1,1,HR003
06075000020,14,1,2,1,HR003
06075000020,15,1,0,1,HR003
06075000020,16,1,0,1,HR003
06075000020,17,1,1,1,HR003
06075000020,18,1,1,1,HR003
06075000020,19,1,1,1,HR003
06075000020,20,1,0,1,HR003
06075000020,21,1,0,1,HR003
06075000020,22,1,0,1,HR003
06075000020,23,1,2,1,HR003
06075000020,24,1,0,1,HR003
06075000020,25,1,1,1,HR003
06075000020,26,1,0,1,HR003
06075000021,-12,1,0,0,HR003
06075000021,-11,1,0,0,HR003
06075000021,-10,1,0,0,HR003
06075000021,-9,1,1,0,HR003
06075000021,-8,1,1,0,HR003
06075000021,-7,1,0,0,HR003
06075000021,-6,1,0,0,HR003
06075000021,-5,1,0,0,HR003
06075000021,-4,1,0,0,HR003
06075000021,-3,1,0,0,HR003
06075000021,-2,1,0,0,HR003
06075000021,-1,1,0,0,HR003
06075000021,0,1,0,1,HR003
06075000021,1,1,1,1,HR003
06075000021,2,1,0,1,HR003
06075000021,3,1,0,1,HR003
06075000021,4,1,0,1,HR003
06075000021,5,1,0,1,HR003
06075000021,6,1,1,1,HR003
06075000021,7,1,0,1,HR003
06075000021,8,1,0,1,HR003
06075000021,9,1,1,1,HR003
06075000021,10,1,0,1,HR003
06075000021,11,1,0,1,HR003
06075000021,12,1,0,1,HR003
06075000021,13,1,0,1,HR003
06075000021,14,1,0,1,HR003
06075000021,15,1,0,1,HR003
06075000021,16,1,0,1,HR003
06075000021,17,1,1,1,HR003
06075000021,18,1,0,1,HR003
06075000021,19,1,0,1,HR003
06075000021,20,1,0,1,HR003
06075000021,21,1,0,1,HR003
06075000021,22,1,0,1,HR003
06075000021,23,1,0,1,HR003
06075000021,24,1,0,1,HR003
06075000021,25,1,0,1,HR003
06075000021,26,1,0,1,HR003
06075000022,-12,1,1,0,HR003
06075000022,-11,1,0,0,HR003
06075000022,-10,1,0,0,HR003
06075000022,-9,1,2,0,HR003
06075000022,-8,1,0,0,HR003
06075000022,-7,1,0,0,HR003
06075000022,-6,1,0,0,HR003
06075000022,-5,1,0,0,HR003
06075000022,-4,1,0,0,HR003
06075000022,-3,1,1,0,HR003
06075000022,-2,1,0,0,HR003
06075000022,-1,1,0,0,HR003
06075000022,0,1,1,1,HR003
06075000022,1,1,2,1,HR003
06075000022,2,1,3,1,HR003
06075000022,3,1,0,1,HR003
06075000022,4,1,0,1,HR003
06075000022,5,1,0,1,HR003
06075000022,6,1,0,1,HR003
06075000022,7,1,0,1,HR003
06075000022,8,1,1,1,HR003
06075000022,9,1,0,1,HR003
06075000022,10,1,4,1,HR003
06075000022,11,1,0,1,HR003
06075000022,12,1,1,1,HR003
06075000022,13,1,0,1,HR003
06075000022,14,1,0,1,HR003
06075000022,15,1,0,1,HR003
06075000022,16,1,1,1,HR003
06075000022,17,1,0,1,HR003
06075000022,18,1,1,1,HR003
06075000022,19,1,0,1,HR003
06075000022,20,1,0,1,HR003
06075000022,21,1,0,1,HR003
06075000022,22,1,1,1,HR003
06075000022,23,1,0,1,HR003
06075000022,24,1,0,1,HR003
06075000022,25,1,1,1,HR003
06075000022,26,1,0,1,HR003
06075000023,-12,1,0,0,HR003
06075000023,-11,1,0,0,HR003
06075000023,-10,1,0,0,HR003
06075000023,-9,1,0,0,HR003
06075000023,-8,1,0,0,HR003
06075000023,-7,1,0,0,HR003
06075000023,-6,1,1,0,HR003
06075000023,-5,1,1,0,HR003
06075000023,-4,1,0,0,HR003
06075000023,-3,1,0,0,HR003
06075000023,-2,1,0,0,HR003
06075000023,-1,1,0,0,HR003
06075000023,0,1,0,1,HR003
06075000023,1,1,0,1,HR003
06075000023,2,1,0,1,HR003
06075000023,3,1,1,1,HR003
06075000023,4,1,0,1,HR003
06075000023,5,1,1,1,HR003
06075000023,6,1,0,1,HR003
06075000023,7,1,0,1,HR003
06075000023,8,1,0,1,HR003
06075000023,9,1,0,1,HR003
06075000023,10,1,1,1,HR003
06075000023,11,1,2,1,HR003
06075000023,12,1,1,1,HR003
06075000023,13,1,0,1,HR003
06075000023,14,1,0,1,HR003
06075000023,15,1,0,1,HR003
06075000023,16,1,1,1,HR003
06075000023,17,1,1,1,HR003
06075000023,18,1,0,1,HR003
06075000023,19,1,0,1,HR003
06075000023,20,1,0,1,HR003
06075000023,21,1,0,1,HR003
06075000023,22,1,1,1,HR003
06075000023,23,1,0,1,HR003
06075000023,24,1,1,1,HR003
06075000023,25,1,1,1,HR003
06075000023,26,1,0,1,HR003
06075000024,-12,1,1,0,HR003
06075000024,-11,1,0,0,HR003
06075000024,-10,1,2,0,HR003
06075000024,-9,1,2,0,HR003
06075000024,-8,1,0,0,HR003
06075000024,-7,1,0,0,HR003
06075000024,-6,1,0,0,HR003
06075000024,-5,1,0,0,HR003
06075000024,-4,1,0,0,HR003
06075000024,-3,1,0,0,HR003
06075000024,-2,1,0,0,HR003
06075000024,-1,1,0,0,HR003
06075000024,0,1,0,1,HR003
06075000024,1,1,0,1,HR003
06075000024,2,1,0,1,HR003
06075000024,3,1,0,1,HR003
06075000024,4,1,0,1,HR003
06075000024,5,1,0,1,HR003
06075000024,6,1,1,1,HR003
06075000024,7,1,1,1,HR003
06075000024,8,1,0,1,HR003
06075000024,9,1,1,1,HR003
06075000024,10,1,1,1,HR003
06075000024,11,1,0,1,HR003
06075000024,12,1,0,1,HR003
06075000024,13,1,0,1,HR003
06075000024,14,1,2,1,HR003
06075000024,15,1,1,1,HR003
06075000024,16,1,0,1,HR003
06075000024,17,1,0,1,HR003
06075000024,18,1,0,1,HR003
06075000024,19,1,0,1,HR003
06075000024,20,1,1,1,HR003
06075000024,21,1,0,1,HR003
06075000024,22,1,1,1,HR003
06075000024,23,1,1,1,HR003
06075000024,24,1,1,1,HR003
06075000024,25,1,0,1,HR003
06075000024,26,1,0,1,HR003
06075000048,-12,0,1,0,HR003
06075000048,-11,0,0,0,HR003
06075000048,-10,0,0,0,HR003
06075000048,-9,0,2,0,HR003
06075000048,-8,0,0,0,HR003
06075000048,-7,0,0,0,HR003
06075000048,-6,0,0,0,HR003
06075000048,-5,0,1,0,HR003
06075000048,-4,0,0,0,HR003
06075000048,-3,0,0,0,HR003
06075000048,-2,0,0,0,HR003
06075000048,-1,0,0,0,HR003
06075000048,0,0,0,1,HR003
06075000048,1,0,0,1,HR003
06075000048,2,0,0,1,HR003
06075000048,3,0,1,1,HR003
06075000048,4,0,0,1,HR003
06075000048,5,0,0,1,HR003
06075000048,6,0,0,1,HR003
06075000048,7,0,0,1,HR003
06075000048,8,0,0,1,HR003
06075000048,9,0,0,1,HR003
06075000048,10,0,0,1,HR003
06075000048,11,0,0,1,HR003
06075000048,12,0,0,1,HR003
06075000048,13,0,0,1,HR003
06075000048,14,0,0,1,HR003
06075000048,15,0,0,1,HR003
06075000048,16,0,0,1,HR003
06075000048,17,0,0,1,HR003
06075000048,18,0,0,1,HR003
06075000048,19,0,0,1,HR003
06075000048,20,0,0,1,HR003
06075000048,21,0,0,1,HR003
06075000048,22,0,0,1,HR003
06075000048,23,0,0,1,HR003
06075000048,24,0,0,1,HR003
06075000048,25,0,0,1,HR003
06075000048,26,0,1,1,HR003
06075000040,-12,0,0,0,HR003
06075000040,-11,0,0,0,HR003
06075000040,-10,0,0,0,HR003
06075000040,-9,0,1,0,HR003
06075000040,-8,0,0,0,HR003
06075000040,-7,0,3,0,HR003
06075000040,-6,0,1,0,HR003
06075000040,-5,0,2,0,HR003
06075000040,-4,0,1,0,HR003
06075000040,-3,0,0,0,HR003
06075000040,-2,0,0,0,HR003
06075000040,-1,0,1,0,HR003
06075000040,0,0,3,1,HR003
06075000040,1,0,1,1,HR003
06075000040,2,0,0,1,HR003
06075000040,3,0,2,1,HR003
06075000040,4,0,1,1,HR003
06075000040,5,0,2,1,HR003
06075000040,6,0,5,1,HR003
06075000040,7,0,1,1,HR003
06075000040,8,0,1,1,HR003
06075000040,9,0,0,1,HR003
06075000040,10,0,0,1,HR003
06075000040,11,0,1,1,HR003
06075000040,12,0,0,1,HR003
06075000040,13,0,0,1,HR003
06075000040,14,0,1,1,HR003
06075000040,15,0,1,1,HR003
06075000040,16,0,1,1,HR003
06075000040,17,0,0,1,HR003
06075000040,18,0,0,1,HR003
06075000040,19,0,0,1,HR003
06075000040,20,0,0,1,HR003
06075000040,21,0,0,1,HR003
06075000040,22,0,2,1,HR003
06075000040,23,0,0,1,HR003
06075000040,24,0,1,1,HR003
06075000040,25,0,1,1,HR003
06075000040,26,0,1,1,HR003
06075000034,-12,0,0,0,HR003
06075000034,-11,0,0,0,HR003
06075000034,-10,0,1,0,HR003
06075000034,-9,0,0,0,HR003
06075000034,-8,0,1,0,HR003
06075000034,-7,0,1,0,HR003
06075000034,-6,0,1,0,HR003
06075000034,-5,0,0,0,HR003
06075000034,-4,0,0,0,HR003
06075000034,-3,0,0,0,HR003
06075000034,-2,0,0,0,HR003
06075000034,-1,0,0,0,HR003
06075000034,0,0,0,1,HR003
06075000034,1,0,4,1,HR003
06075000034,2,0,0,1,HR003
06075000034,3,0,1,1,HR003
06075000034,4,0,0,1,HR003
06075000034,5,0,0,1,HR003
06075000034,6,0,0,1,HR003
06075000034,7,0,0,1,HR003
06075000034,8,0,0,1,HR003
06075000034,9,0,0,1,HR003
06075000034,10,0,0,1,HR003
06075000034,11,0,0,1,HR003
06075000034,12,0,0,1,HR003
06075000034,13,0,1,1,HR003
06075000034,14,0,1,1,HR003
06075000034,15,0,1,1,HR003
06075000034,16,0,0,1,HR003
06075000034,17,0,0,1,HR003
06075000034,18,0,0,1,HR003
06075000034,19,0,0,1,HR003
06075000034,20,0,0,1,HR003
06075000034,21,0,0,1,HR003
06075000034,22,0,0,1,HR003
06075000034,23,0,0,1,HR003
06075000034,24,0,0,1,HR003
06075000034,25,0,0,1,HR003
06075000034,26,0,0,1,HR003
06075000025,-12,1,0,0,HR004
06075000025,-11,1,1,0,HR004
06075000025,-10,1,0,0,HR004
06075000025,-9,1,0,0,HR004
06075000025,-8,1,0,0,HR004
06075000025,-7,1,1,0,HR004
06075000025,-6,1,0,0,HR004
06075000025,-5,1,0,0,HR004
06075000025,-4,1,0,0,HR004
06075000025,-3,1,0,0,HR004
06075000025,-2,1,0,0,HR004
06075000025,-1,1,0,0,HR004
06075000025,0,1,0,1,HR004
06075000025,1,1,0,1,HR004
06075000025,2,1,0,1,HR004
06075000025,3,1,0,1,HR004
06075000025,4,1,1,1,HR004
06075000025,5,1,3,1,HR004
06075000025,6,1,0,1,HR004
06075000025,7,1,0,1,HR004
06075000025,8,1,1,1,HR004
06075000025,9,1,1,1,HR004
06075000025,10,1,0,1,HR004
06075000025,11,1,0,1,HR004
06075000025,12,1,2,1,HR004
06075000025,13,1,0,1,HR004
06075000025,14,1,0,1,HR004
06075000025,15,1,0,1,HR004
06075000025,16,1,0,1,HR004
06075000025,17,1,0,1,HR004
06075000025,18,1,0,1,HR004
06075000025,19,1,0,1,HR004
06075000025,20,1,0,1,HR004
06075000025,21,1,0,1,HR004
06075000025,22,1,0,1,HR004
06075000025,23,1,0,1,HR004
06075000025,24,1,0,1,HR004
06075000025,25,1,0,1,HR004
06075000025,26,1,0,1,HR004
06075000026,-12,1,0,0,HR004
06075000026,-11,1,0,0,HR004
06075000026,-10,1,0,0,HR004
06075000026,-9,1,0,0,HR004
06075000026,-8,1,0,0,HR004
06075000026,-7,1,0,0,HR004
06075000026,-6,1,0,0,HR004
06075000026,-5,1,0,0,HR004
06075000026,-4,1,0,0,HR004
06075000026,-3,1,0,0,HR004
06075000026,-2,1,0,0,HR004
06075000026,-1,1,0,0,HR004
06075000026,0,1,0,1,HR004
06075000026,1,1,0,1,HR004
06075000026,2,1,0,1,HR004
06075000026,3,1,0,1,HR004
06075000026,4,1,1,1,HR004
06075000026,5,1,1,1,HR004
06075000026,6,1,0,1,HR004
06075000026,7,1,0,1,HR004
06075000026,8,1,0,1,HR004
06075000026,9,1,0,1,HR004
06075000026,10,1,0,1,HR004
06075000026,11,1,0,1,HR004
06075000026,12,1,0,1,HR004
06075000026,13,1,0,1,HR004
06075000026,14,1,0,1,HR004
06075000026,15,1,0,1,HR004
06075000026,16,1,0,1,HR004
06075000026,17,1,0,1,HR004
06075000026,18,1,1,1,HR004
06075000026,19,1,0,1,HR004
06075000026,20,1,0,1,HR004
06075000026,21,1,0,1,HR004
06075000026,22,1,0,1,HR004
06075000026,23,1,0,1,HR004
06075000026,24,1,0,1,HR004
06075000026,25,1,0,1,HR004
06075000026,26,1,0,1,HR004
06075000027,-12,1,0,0,HR004
06075000027,-11,1,0,0,HR004
06075000027,-10,1,0,0,HR004
06075000027,-9,1,0,0,HR004
06075000027,-8,1,0,0,HR004
06075000027,-7,1,0,0,HR004
06075000027,-6,1,0,0,HR004
06075000027,-5,1,2,0,HR004
06075000027,-4,1,0,0,HR004
06075000027,-3,1,0,0,HR004
06075000027,-2,1,0,0,HR004
06075000027,-1,1,0,0,HR004
06075000027,0,1,0,1,HR004
06075000027,1,1,0,1,HR004
06075000027,2,1,0,1,HR004
06075000027,3,1,0,1,HR004
06075000027,4,1,0,1,HR004
06075000027,5,1,0,1,HR004
06075000027,6,1,0,1,HR004
06075000027,7,1,1,1,HR004
06075000027,8,1,1,1,HR004
06075000027,9,1,0,1,HR004
06075000027,10,1,1,1,HR004
06075000027,11,1,0,1,HR004
06075000027,12,1,0,1,HR004
06075000027,13,1,0,1,HR004
06075000027,14,1,0,1,HR004
06075000027,15,1,0,1,HR004
06075000027,16,1,1,1,HR004
06075000027,17,1,1,1,HR004
06075000027,18,1,0,1,HR004
06075000027,19,1,0,1,HR004
06075000027,20,1,0,1,HR004
06075000027,21,1,0,1,HR004
06075000027,22,1,0,1,HR004
06075000027,23,1,0,1,HR004
06075000027,24,1,0,1,HR004
06075000027,25,1,0,1,HR004
06075000027,26,1,0,1,HR004
06075000028,-12,1,0,0,HR004
06075000028,-11,1,1,0,HR004
06075000028,-10,1,0,0,HR004
06075000028,-9,1,0,0,HR004
06075000028,-8,1,0,0,HR004
06075000028,-7,1,0,0,HR004
06075000028,-6,1,0,0,HR004
06075000028,-5,1,0,0,HR004
06075000028,-4,1,0,0,HR004
06075000028,-3,1,0,0,HR004
06075000028,-2,1,0,0,HR004
06075000028,-1,1,0,0,HR004
06075000028,0,1,0,1,HR004
06075000028,1,1,1,1,HR004
06075000028,2,1,0,1,HR004
06075000028,3,1,0,1,HR004
06075000028,4,1,0,1,HR004
06075000028,5,1,1,1,HR004
06075000028,6,1,1,1,HR004
06075000028,7,1,0,1,HR004
06075000028,8,1,0,1,HR004
06075000028,9,1,0,1,HR004
06075000028,10,1,0,1,HR004
06075000028,11,1,0,1,HR004
06075000028,12,1,0,1,HR004
06075000028,13,1,0,1,HR004
06075000028,14,1,0,1,HR004
06075000028,15,1,0,1,HR004
06075000028,16,1,0,1,HR004
06075000028,17,1,0,1,HR004
06075000028,18,1,0,1,HR004
06075000028,19,1,0,1,HR004
06075000028,20,1,0,1,HR004
06075000028,21,1,0,1,HR004
06075000028,22,1,0,1,HR004
06075000028,23,1,0,1,HR004
06075000028,24,1,0,1,HR004
06075000028,25,1,0,1,HR004
06075000028,26,1,0,1,HR004
06075000030,-12,1,1,0,HR004
06075000030,-11,1,0,0,HR004
06075000030,-10,1,0,0,HR004
06075000030,-9,1,0,0,HR004
06075000030,-8,1,0,0,HR004
06075000030,-7,1,0,0,HR004
06075000030,-6,1,0,0,HR004
06075000030,-5,1,0,0,HR004
06075000030,-4,1,0,0,HR004
06075000030,-3,1,1,0,HR004
06075000030,-2,1,1,0,HR004
06075000030,-1,1,0,0,HR004
06075000030,0,1,1,1,HR004
06075000030,1,1,0,1,HR004
06075000030,2,1,0,1,HR004
06075000030,3,1,3,1,HR004
06075000030,4,1,0,1,HR004
06075000030,5,1,0,1,HR004
06075000030,6,1,0,1,HR004
06075000030,7,1,0,1,HR004
06075000030,8,1,0,1,HR004
06075000030,9,1,0,1,HR004
06075000030,10,1,0,1,HR004
06075000030,11,1,0,1,HR004
06075000030,12,1,0,1,HR004
06075000030,13,1,0,1,HR004
06075000030,14,1,0,1,HR004
06075000030,15,1,0,1,HR004
06075000030,16,1,0,1,HR004
06075000030,17,1,0,1,HR004
06075000030,18,1,0,1,HR004
06075000030,19,1,0,1,HR004
06075000030,20,1,0,1,HR004
06075000030,21,1,1,1,HR004
06075000030,22,1,0,1,HR004
06075000030,23,1,0,1,HR004
06075000030,24,1,0,1,HR004
06075000030,25,1,1,1,HR004
06075000030,26,1,0,1,HR004
06075000031,-12,1,0,0,HR004
06075000031,-11,1,0,0,HR004
06075000031,-10,1,0,0,HR004
06075000031,-9,1,0,0,HR004
06075000031,-8,1,0,0,HR004
06075000031,-7,1,0,0,HR004
06075000031,-6,1,0,0,HR004
06075000031,-5,1,0,0,HR004
06075000031,-4,1,0,0,HR004
06075000031,-3,1,0,0,HR004
06075000031,-2,1,0,0,HR004
06075000031,-1,1,0,0,HR004
06075000031,0,1,0,1,HR004
06075000031,1,1,0,1,HR004
